tableName;columnName;columnSequence
E21ABOR70S;bnNumBon;6951
E21ABOR70S;bonLiquidationID;6598
E21ABOR70S;bonOrdonnancementID;6249
E21ABOR70S;caisseAvMandatId;9183
E21ABOR70S;chCode;8908
E21ABOR70S;compteTresor;9049
E21ABOR70S;controleDocumentaireValide;5417
E21ABOR70S;controleDocumentaireValideDate;8222
E21ABOR70S;controleDocumentaireValideUser;6370
E21ABOR70S;controleTechniqueValide;8554
E21ABOR70S;controleTechniqueValideDate;7410
E21ABOR70S;controleTechniqueValideUser;6277
E21ABOR70S;dateAnnulation;7444
E21ABOR70S;dateExport;7754
E21ABOR70S;dateRejetCreance;5312
E21ABOR70S;dateValidationCreance;9426
E21ABOR70S;exMillesime;6903
E21ABOR70S;exporte;9933
E21ABOR70S;ligneId;9177
E21ABOR70S;ligneIdLiquidation;5907
E21ABOR70S;motif;6550
E21ABOR70S;motifRejetCreance;8033
E21ABOR70S;numBonCP;7965
E21ABOR70S;odBeneficiaire;7034
E21ABOR70S;odBeneficiaireRaisonSociale;6235
E21ABOR70S;odControleReg;6783
E21ABOR70S;odControleRegDate;9303
E21ABOR70S;odControleRegUser;8563
E21ABOR70S;odDate;6994
E21ABOR70S;odDateAnnul;6817
E21ABOR70S;odDateMAJ;5171
E21ABOR70S;odDateSignature;7555
E21ABOR70S;odEtat;6890
E21ABOR70S;odGestionnaire;7935
E21ABOR70S;odMontant;7805
E21ABOR70S;odMontantEnLettre;9479
E21ABOR70S;odMotifAnnul;8650
E21ABOR70S;odMotifRejet;5678
E21ABOR70S;odNomAgenceBanque;7528
E21ABOR70S;odNomBanque;6189
E21ABOR70S;odNumCpteBanque;9920
E21ABOR70S;odNumOrdre;6978
E21ABOR70S;odNumRIB;8211
E21ABOR70S;odObservations;7629
E21ABOR70S;odPaierie;7000
E21ABOR70S;odUserMAJ;5975
E21ABOR70S;posteTraitementReceptionID;5215
E21ABOR70S;posteTraitementReceptionTechniqueID;9498
E21ABOR70S;posteTraitementRejetID;8478
E21ABOR70S;posteTraitementRejetTechniqueID;8417
E21ABOR70S;printed;7959
E21ABOR70S;receptionPourControleRegBordereau;6051
E21ABOR70S;receptionPourPaierieBordereau;8007
E21ABOR70S;receptionRejetTechniqueDPNCas1;7880
E21ABOR70S;receptionRejetTechniqueDPNCas1Date;5939
E21ABOR70S;receptionRejetTechniqueDPNCas1User;5615
E21ABOR70S;receptionRejetTechniqueDPNCas2;6649
E21ABOR70S;receptionRejetTechniqueDPNCas2Date;5770
E21ABOR70S;receptionRejetTechniqueDPNCas2User;6694
E21ABOR70S;receptionRejetTechniqueDPS;9335
E21ABOR70S;receptionRejetTechniqueDPSDate;6658
E21ABOR70S;receptionRejetTechniqueDPSUser;9786
E21ABOR70S;referenceCreance;8345
E21ABOR70S;reliquatMission;7277
E21ABOR70S;respRejetCreance;5359
E21ABOR70S;respValidationCreance;9919
E21ABOR70S;ribTresor;6566
E21ABOR70S;tmReceptionPourPaierieAgent;9359
E21ABOR70S;tmReceptionPourPaierieDate;6111
E21ABOR70S;tmReceptionPourPaierieNumBordereau;9782
E21ABOR70S;tmReceptionPourPaierieObservations;5668
E21ABOR70S;tmReceptionPourPaierieStatut;6596
E21ABOR70S;tmReceptionPourPaierieUserMAJ;9099
E21ABOR70S;userAnnulation;7728
E21BORE71N;acId;9998
E21BORE71N;arCode;7166
E21BORE71N;bnNumBon;6435
E21BORE71N;chCode;5638
E21BORE71N;dateMaj;9119
E21BORE71N;exMillesime;7282
E21BORE71N;pcCode;5449
E21BORE71N;pcCodePoste;6172
E21BORE71N;pgId;8628
E21BORE71N;userMaj;5227
E21CDTY23E;chCode;8643
E21CDTY23E;code;9933
E21CDTY23E;courrierDossierTypeId;7268
E21CDTY23E;dateMaj;5002
E21CDTY23E;descriptionFr;5086
E21CDTY23E;descriptionUs;5201
E21CDTY23E;designationFr;8009
E21CDTY23E;designationUs;6337
E21CDTY23E;exMillesime;9639
E21CDTY23E;isDossierEngagement;6236
E21CDTY23E;userMaj;7861
E21CMCR74E;commissionId;9117
E21CMCR74E;description;9909
E21CMCR74E;ligneId;7904
E21CMCR74E;listeNature;6389
E21CMCR74E;numOrdre;7962
E21CMCR74E;volumeMax;6808
E21CMCR74E;volumeMin;8034
E21DEPO12E;acteJuridiqueID;5062
E21DEPO12E;arCode;6629
E21DEPO12E;benefCode;6342
E21DEPO12E;benefDesignation;8547
E21DEPO12E;benefPC;5022
E21DEPO12E;benefStructure;9801
E21DEPO12E;chCode;6540
E21DEPO12E;dateMaj;5536
E21DEPO12E;dateSignature;8355
E21DEPO12E;dateValidation;7177
E21DEPO12E;delegID;7526
E21DEPO12E;etat;5958
E21DEPO12E;exMillesime;5621
E21DEPO12E;fsCode;6439
E21DEPO12E;imputation;7554
E21DEPO12E;libelleAuProfitDe;9026
E21DEPO12E;libelleAutorisation;9536
E21DEPO12E;matriculeOrdo;6645
E21DEPO12E;modeleID;7997
E21DEPO12E;montantAutEngag;7198
E21DEPO12E;numCertificat;6349
E21DEPO12E;numCourrier;5157
E21DEPO12E;objet;9516
E21DEPO12E;paExecutionId;9925
E21DEPO12E;reference;5120
E21DEPO12E;responsableId;6079
E21DEPO12E;texteAmpliation;8927
E21DEPO12E;texteArticle;7768
E21DEPO12E;texteVu;5240
E21DEPO12E;titreSignataire;9859
E21DEPO12E;userMaj;7649
E21DEPO12E;userValidation;6231
E22BORG43G;bonRGId;7561
E22BORG43G;contribuableId;9656
E22BORG43G;dateEditionAvis;7061
E22BORG43G;dateMaj;6851
E22BORG43G;dateReception;7117
E22BORG43G;dateSignature;9335
E22BORG43G;dateTransmission;9872
E22BORG43G;etat;6635
E22BORG43G;justificatif;7331
E22BORG43G;matriculeOrdo;5501
E22BORG43G;montant;9623
E22BORG43G;numOrdre;5304
E22BORG43G;objet;7888
E22BORG43G;userEditionAvis;8649
E22BORG43G;userMaj;8851
E22BORG43G;userReception;9637
E22BORG43G;userTransmission;8539
E22BOTR04T;acCodeLRFE;7279
E22BOTR04T;bnCodePiece;9298
E22BOTR04T;bnNumBon;6966
E22BOTR04T;chCode;7264
E22BOTR04T;codeFour;8403
E22BOTR04T;datearrive;9301
E22BOTR04T;datedepart;5005
E22BOTR04T;dateTransmission;5827
E22BOTR04T;fsCode;5075
E22BOTR04T;ImputB;8427
E22BOTR04T;itineraire;9806
E22BOTR04T;marche;9579
E22BOTR04T;net;8284
E22BOTR04T;nomFour;8757
E22BOTR04T;numLigne;6790
E22BOTR04T;numTransmission;5905
E22BOTR04T;ordreMission;6050
E22BOTR04T;paCodeService;7566
E22BOTR04T;pgCodeLRFE;6645
E22BOTR04T;posteComptable;8450
E22BOTR04T;tauxfrais;8263
E22BOTR04T;taxe;7474
E22BOTR04T;typeMission;6055
E22BOTR04T;typeMission2;6568
E22CAEX52N;actif;5100
E22CAEX52N;caisseAvAvenantId;5874
E22CAEX52N;caisseAvId;8622
E22CAEX52N;regisseur;5301
E22CAEX52N;volumeCaisse;9394
E22CATA45X;caisseAvId;9244
E22CATA45X;caisseAvTauxId;5260
E22CATA45X;libelleTaux;8678
E22CATA45X;montant;6656
E22CATA45X;taux;5110
E22CATA45X;typeTaux;7026
E22COPA89S;chCode;5261
E22COPA89S;codeParcours;9241
E22COPA89S;courrierDossierTypeId;8379
E22COPA89S;courrierParcoursId;5566
E22COPA89S;dateMaj;8166
E22COPA89S;designationFr;9124
E22COPA89S;exMillesime;7536
E22COPA89S;userMaj;8944
E22PARC32L;arCodeArticleNew;5743
E22PARC32L;arCodeArticleOld;9138
E22PARC32L;exMillesime;8658
E22PARC32L;ligneId;6294
E22PARC32L;paDateMaj;5834
E22PARC32L;paExecutionId;7798
E22PARC32L;paUserMaj;8037
E22PARC32L;pcCodeNew;7334
E22PARC32L;pcCodeOld;8704
E22QUPA26E;chCode;7715
E22QUPA26E;dateMaj;9872
E22QUPA26E;exMillesime;8030
E22QUPA26E;matriculeOrdonnateur;6374
E22QUPA26E;paExecutionId;6287
E22QUPA26E;quota;5227
E22QUPA26E;quotaActif;5922
E22QUPA26E;quotaParagrapheId;9879
E22QUPA26E;trimestreId;9004
E22QUPA26E;userMaj;6329
E23BLDA16N;bonLiquidationID;5438
E23BLDA16N;chCode;5886
E23BLDA16N;dateAutorisation;8452
E23BLDA16N;dateDemande;8150
E23BLDA16N;exMillesime;8831
E23BLDA16N;motif;5916
E23BLDA16N;userAutorisation;8667
E23BLDA16N;userDemande;6594
E23BORE25T;bnNumBon;7518
E23BORE25T;codeBeneficiaire;7825
E23BORE25T;dateLiq;8360
E23BORE25T;dateMaj;7754
E23BORE25T;dateReglement;7182
E23BORE25T;imputation;8878
E23BORE25T;libelle1;5383
E23BORE25T;libelle2;5570
E23BORE25T;libelle3;9963
E23BORE25T;marche;5212
E23BORE25T;modePaie;6792
E23BORE25T;mtEngage;5316
E23BORE25T;mtLiquide;5792
E23BORE25T;mtReglement;8531
E23BORE25T;oper;8308
E23BORE25T;pcCodeExecution;8514
E23BORE25T;piece;8205
E23BORE25T;rang;6228
E23BORE25T;rangPaie;5306
E23BORE25T;regID;9312
E23BORE25T;rib;9367
E23BORE25T;userMaj;9803
E23BORE25T;verifie;6466
E23CAMA98T;apurementRejete;5357
E23CAMA98T;apurer;7856
E23CAMA98T;caisseAvEncaisseId;5769
E23CAMA98T;caisseAvId;7199
E23CAMA98T;caisseAvMandatId;7380
E23CAMA98T;chCode;5444
E23CAMA98T;chLibelleAnglais;6495
E23CAMA98T;chLibelleFrancais;9201
E23CAMA98T;dateApurement;6596
E23CAMA98T;dateMAJ;9380
E23CAMA98T;encaisseRestante;7330
E23CAMA98T;exercice;9501
E23CAMA98T;exMillesime;5166
E23CAMA98T;imputationTechnique;7963
E23CAMA98T;montantApurer;8639
E23CAMA98T;montantApurerEnLettre;5834
E23CAMA98T;montantAutEngag;9620
E23CAMA98T;montantEncaisse;6056
E23CAMA98T;montantEncaisseNAP;9153
E23CAMA98T;montantEncaisseRestante;5948
E23CAMA98T;motifRejetApurement;8917
E23CAMA98T;nbreEncaisse;7192
E23CAMA98T;NoCaisse;8920
E23CAMA98T;nombre;5868
E23CAMA98T;numBon;9289
E23CAMA98T;numBonCP;5737
E23CAMA98T;numCertificat;6427
E23CAMA98T;numeroEncaisse;5883
E23CAMA98T;numeroMandat;6125
E23CAMA98T;objet;7789
E23CAMA98T;ordonnateurMatricule;8852
E23CAMA98T;ordonnateurNom;8817
E23CAMA98T;regisseurMatricule;6617
E23CAMA98T;regisseurNom;7327
E23CAMA98T;serviceEmetteur;6292
E23CAMA98T;userApurement;9952
E23CAMA98T;userMAJ;8380
E23CAMA98T;Volume;9311
E23CAPV81E;caisseAvProcesVerbalDepenseId;5380
E23CAPV81E;caisseAvProcesVerbalId;8169
E23CAPV81E;code;6166
E23CAPV81E;libelle;7861
E23CAPV81E;montant;8390
E23CAPV81E;numOrdre;7123
E23CPTY54E;bienTypeID;5888
E23CPTY54E;code;5229
E23CPTY54E;dateMAJ;5056
E23CPTY54E;libelleEN;9422
E23CPTY54E;libelleFR;5753
E23CPTY54E;userMAJ;8604
E23DTBA71P;bonOrdonnancementID;9569
E23DTBA71P;chCode;6687
E23DTBA71P;decisionId;8479
E23DTBA71P;exMillesime;6012
E23DTBA71P;id;6582
E23DTBA71P;montant;5220
E23DTBA71P;motifRejet;5387
E23DTBA71P;numBon;8921
E23DTBA71P;numBonCP;5098
E23DTBA71P;numBordereau;5751
E23DTBA71P;reference;7725
E23DTBA71P;tmAgentLiaison;5858
E23DTBA71P;tmDateMAJ;7697
E23DTBA71P;tmDateTransmission;7358
E23DTBA71P;tmLibelleBordereau;6743
E23DTBA71P;tmLieuTransmission;7211
E23DTBA71P;tmNumBordereau;5864
E23DTBA71P;tmServiceDestinataire;6223
E23DTBA71P;tmServiceSource;6549
E23DTBA71P;tmTypeTransmission;7157
E23DTBA71P;tmUserMAJ;5375
E23DTBA71P;transmissionId;6814
E24CANA12E;CodeNatCA;8007
E24CANA12E;DateMAJ;8103
E24CANA12E;LibelleFr;6730
E24CANA12E;LibelleUs;6274
E24CANA12E;UserMAJ;6619
E24CANA12E;Version;9939
E24CARE94E;caisseAvAvenantActeId;8583
E24CARE94E;caisseAvAvenantId;6765
E24CARE94E;caisseAvAvenantRespId;7314
E24CARE94E;DateEffet;6408
E24CARE94E;DateFin;5226
E24CARE94E;DateMAJ;9520
E24CARE94E;Matricule;5197
E24CARE94E;Qualite;9421
E24CARE94E;UserMAJ;5959
E24CARE94E;Version;6458
E24CPPN63E;code;7425
E24CPPN63E;dateMAJ;5882
E24CPPN63E;libelleEN;7070
E24CPPN63E;libelleFR;5973
E24CPPN63E;proprietaireNatureID;8844
E24CPPN63E;userMAJ;5947
E24OBDE37P;ajustementAE;8597
E24OBDE37P;ajustementCP;6277
E24OBDE37P;dateApplication;6618
E24OBDE37P;dateMaj;6980
E24OBDE37P;detailId;5403
E24OBDE37P;exceptionId;9446
E24OBDE37P;ordonnanceId;6514
E24OBDE37P;paExecutionId;9661
E24OBDE37P;regleId;5933
E24OBDE37P;userMaj;8921
E24OCIP43E;contribuableIndelicatId;5385
E24OCIP43E;contribuableIndelicatPrecompteId;7228
E24OCIP43E;dateMaj;5218
E24OCIP43E;exMillesime;7224
E24OCIP43E;observation;6745
E24OCIP43E;oppositionMoisId;7494
E24OCIP43E;precompte;8858
E24OCIP43E;referenceMandat;5353
E24OCIP43E;userMaj;7288
E24OCIP43E;visa;8634
E24OPMA12T;adresseDuBeneficiaire;6029
E24OPMA12T;adresseDuSaisi;9990
E24OPMA12T;adresseServiceTresorEmetteur;6707
E24OPMA12T;codeDuSaisi;6207
E24OPMA12T;dateMaj;7283
E24OPMA12T;dateValidation;9534
E24OPMA12T;exMillesime;7489
E24OPMA12T;matriculeDuBeneficiaire;6678
E24OPMA12T;modeDeReglement;6516
E24OPMA12T;montantTotalDepense;9901
E24OPMA12T;motifAnnulationValidation;8776
E24OPMA12T;natureOperation;7440
E24OPMA12T;nomDuBeneficiaire;9572
E24OPMA12T;nomDuSaisi;8963
E24OPMA12T;nomServiceTresorEmetteur;6896
E24OPMA12T;numeroMandat;9613
E24OPMA12T;numOrdre;7232
E24OPMA12T;operateurValidation;9955
E24OPMA12T;oppositionId;6837
E24OPMA12T;pcCode;8315
E24OPMA12T;pcImputation;6519
E24OPMA12T;pcLibelle;6778
E24OPMA12T;periode;8161
E24OPMA12T;qrCode;8598
E24OPMA12T;referencePJ;7557
E24OPMA12T;refTypeOpposition;5149
E24OPMA12T;resteALiquider;9528
E24OPMA12T;ribDuBeneficiaire;7091
E24OPMA12T;saisieType;8430
E24OPMA12T;typeOpposition;9441
E24OPMA12T;typeOppositionId;5099
E24OPMA12T;userMaj;8394
E24OPMA12T;valide;8393
E24OPMA12T;visa;6244
E25CPBE78N;bienID;9544
E25CPBE78N;coutAcquisition;8631
E25CPBE78N;coutProduction;8160
E25CPBE78N;coutRemplacement;6794
E25CPBE78N;dateMAJ;8404
E25CPBE78N;dateVisite;7018
E25CPBE78N;descriptionPhysiqueTerrain;6016
E25CPBE78N;descriptionSommaireBatiment;8341
E25CPBE78N;empriseDuSol;6788
E25CPBE78N;etatEntretien;6048
E25CPBE78N;evaluationID;6690
E25CPBE78N;motifAbsence;9433
E25CPBE78N;superficieDuTerrain;6118
E25CPBE78N;superficieLocaux;9620
E25CPBE78N;urbanisme;8580
E25CPBE78N;userMAJ;9745
E25CPBE78N;valeurSymbolique;7073
E25CPTR09T;arCode;7625
E25CPTR09T;chCode;7325
E25CPTR09T;code;5209
E25CPTR09T;contact;6457
E25CPTR09T;courrierPosteTraitementId;5369
E25CPTR09T;dateMaj;5489
E25CPTR09T;designationFr;6453
E25CPTR09T;designationUs;8203
E25CPTR09T;enteteFr;8944
E25CPTR09T;enteteUs;8456
E25CPTR09T;exMillesime;8934
E25CPTR09T;porte;8192
E25CPTR09T;userMaj;8499
E25DESC47N;dateMaj;7467
E25DESC47N;decisionId;6475
E25DESC47N;image;9295
E25DESC47N;numPage;6026
E25DESC47N;pageId;5013
E25DESC47N;userMaj;7674
E25EXEX35T;code;9623
E25EXEX35T;dateMaj;9837
E25EXEX35T;exMillesime;5163
E25EXEX35T;id;7822
E25EXEX35T;userMaj;8045
E25PADP02P;acCodeAction;5539
E25PADP02P;acCodeLRFE;5239
E25PADP02P;aoArrondissementID;7620
E25PADP02P;arCodeArticle;7442
E25PADP02P;atCodeActivite;7775
E25PADP02P;baCodeBailleur;9773
E25PADP02P;chCodeChapitre;9256
E25PADP02P;codeRegion;5907
E25PADP02P;exMillesime;5556
E25PADP02P;imNumImput;7860
E25PADP02P;lfCode;6320
E25PADP02P;mgCodeMGestion;9323
E25PADP02P;neCodeNatureEco;9526
E25PADP02P;neCodeNatureEco2003;7323
E25PADP02P;numSemestre;6080
E25PADP02P;orCode;6839
E25PADP02P;paAE;8359
E25PADP02P;paAeBlocage;8289
E25PADP02P;paAeCaisseAvCredit;9103
E25PADP02P;paAeCaisseAvDebit;6945
E25PADP02P;paAeCaisseAvReserve;5691
E25PADP02P;paAeConstate;6021
E25PADP02P;paAeReserve;6903
E25PADP02P;paAeRetrait;8120
E25PADP02P;paAeVirementCredit;9140
E25PADP02P;paAeVirementDebit;9350
E25PADP02P;paAeVirementReserve;6419
E25PADP02P;paAout;6081
E25PADP02P;paAoutExec;6505
E25PADP02P;paAutDep;9930
E25PADP02P;paAvril;9956
E25PADP02P;paAvrilExec;9288
E25PADP02P;paCleLogique;5904
E25PADP02P;paCodePara;7799
E25PADP02P;paCP;9439
E25PADP02P;paCpBlocage;8873
E25PADP02P;paCpCaisseAvCredit;6126
E25PADP02P;paCpCaisseAvDebit;7376
E25PADP02P;paCpCaisseAvReserve;7053
E25PADP02P;paCpConstate;7817
E25PADP02P;paCpOrdonnancement;7739
E25PADP02P;paCpPaiement;9204
E25PADP02P;paCpPriseEnCharge;8363
E25PADP02P;paCpReport;7296
E25PADP02P;paCpReserve;8608
E25PADP02P;paCpVirementCredit;6446
E25PADP02P;paCpVirementDebit;5426
E25PADP02P;paCpVirementReserve;7599
E25PADP02P;paDateMaj;9161
E25PADP02P;paDecembre;6845
E25PADP02P;paDecembreExec;6706
E25PADP02P;paDelegUnq;5844
E25PADP02P;paDelPonctuelle;6870
E25PADP02P;paEtat;7915
E25PADP02P;paExecutionId;7889
E25PADP02P;paFevrier;5972
E25PADP02P;paFevrierExec;5632
E25PADP02P;paGestionnaire;6448
E25PADP02P;paIndicateur;5455
E25PADP02P;paJanvier;9934
E25PADP02P;paJanvierExec;5814
E25PADP02P;paJuillet;8709
E25PADP02P;paJuilletExec;6382
E25PADP02P;paJuin;8050
E25PADP02P;paJuinExec;9763
E25PADP02P;paLibelleAnglais;5338
E25PADP02P;paLibelleFrancais;6422
E25PADP02P;paLocalite;9466
E25PADP02P;paMai;8357
E25PADP02P;paMaiExec;6475
E25PADP02P;paMarche;9831
E25PADP02P;paMars;5389
E25PADP02P;paMarsExec;8742
E25PADP02P;paNovembre;8945
E25PADP02P;paNovembreExec;5132
E25PADP02P;paNumeroOrdre;8905
E25PADP02P;paOctobre;7967
E25PADP02P;paOctobreExec;9420
E25PADP02P;paPrioritaire;5188
E25PADP02P;paQuota;7829
E25PADP02P;paQuotaActive;9676
E25PADP02P;paResultat;5747
E25PADP02P;paSeptembre;9642
E25PADP02P;paSeptembreExec;8827
E25PADP02P;paSourceVerification;5552
E25PADP02P;paStatut;6352
E25PADP02P;paUserMaj;9548
E25PADP02P;paVersion;8082
E25PADP02P;pcCodePComptable;8998
E25PADP02P;pdCodePosteDepense;5123
E25PADP02P;pgCodeLRFE;6748
E25PADP02P;pgCodeProgramme;9698
E25PADP02P;phCodePhase;5571
E25PADP02P;pjCodeProjet;5450
E25PADP02P;sfBudgetisationCode;8115
E25PADP02P;sfBudgetisationNum;7554
E25PADP02P;sfCodeSrcFin;6885
E25PADP02P;siInvestissement;6709
E25PADP02P;taCodeTache;9641
E25PADP02P;taId;8528
E25PADP02P;upCodeUnitPhys;9592
E25VIQU25A;auteur;8002
E25VIQU25A;chCode;6131
E25VIQU25A;dateLevee;9437
E25VIQU25A;dateMaj;7247
E25VIQU25A;exMillesime;9507
E25VIQU25A;motif;8671
E25VIQU25A;quotaVirementId;7878
E25VIQU25A;userMaj;8029
E25VIQU25A;virementProjetID;7589
E26OBRE76V;dateMaj;8449
E26OBRE76V;ligneId;6466
E26OBRE76V;montant;7483
E26OBRE76V;ordonnanceId;8734
E26OBRE76V;paExecutionDst;8603
E26OBRE76V;paExecutionSrc;9956
E26OBRE76V;userMaj;7249
E27ADAJ99L;assignationId;7077
E27ADAJ99L;dateMaj;9592
E27ADAJ99L;motif;5054
E27ADAJ99L;numSemestre;5212
E27ADAJ99L;numSemestreNew;5065
E27ADAJ99L;paExecutionId;8982
E27ADAJ99L;pcCode;5082
E27ADAJ99L;pcCodeNew;8638
E27ADAJ99L;userMaj;6720
E27BOAL43A;code;6373
E27BOAL43A;valeur;8314
E27CLOT40E;arretEngagBF;5032
E27CLOT40E;arretEngagBIP;8653
E27CLOT40E;arretOrdoBF;8286
E27CLOT40E;arretOrdoBIP;5181
E27CLOT40E;exMillesime;9443
E27CLOT40E;msgEngagBF;8190
E27CLOT40E;msgEngagBIP;7209
E27CLOT40E;msgOrdoBF;6693
E27CLOT40E;msgOrdoBIP;8929
E27CLOT40E;xxArretEngagBF;8628
E27CLOT40E;xxArretEngagBIP;9016
E27CLOT40E;xxArretOrdoBF;8487
E27CLOT40E;xxArretOrdoBIP;5370
E27CMAN32E;caisseAvMandatApurementNatureId;9422
E27CMAN32E;libelleFR;9078
E27CMAN32E;libelleUS;9481
E27CPTD79T;courrierParcoursId;8273
E27CPTD79T;courrierPosteDebutId;6874
E27CPTD79T;courrierPosteTraitementId;5396
E27CPTD79T;courrierTypeDossierId;8872
E27CPTD79T;dateMaj;6199
E27CPTD79T;libelleUs;6325
E27CPTD79T;libellFr;5298
E27CPTD79T;userMaj;6552
E27DATM61N;actif;9233
E27DATM61N;arCode;9264
E27DATM61N;chCode;6358
E27DATM61N;dateMaj;5508
E27DATM61N;exMillesime;6095
E27DATM61N;ligneId;9692
E27DATM61N;neCode;5821
E27DATM61N;userMaj;7174
E27DATY66E;abbreviation;7309
E27DATY66E;acteurID;6938
E27DATY66E;dateMaj;9234
E27DATY66E;libelle;7641
E27DATY66E;typeID;6062
E27DATY66E;userMaj;6866
E28BAPA62S;acCode;8248
E28BAPA62S;arCode;6321
E28BAPA62S;chCode;6262
E28BAPA62S;dateMaj;8318
E28BAPA62S;exMillesime;7683
E28BAPA62S;neCode;8331
E28BAPA62S;paExecutionId;8175
E28BAPA62S;pgCode;6089
E28BAPA62S;userMaj;8712
E28CPOP38N;dateMaj;5595
E28CPOP38N;libelleFr;8918
E28CPOP38N;libelleUs;9758
E28CPOP38N;numOrdre;9344
E28CPOP38N;operationId;6885
E28CPOP38N;userMaj;7522
E28IMGE64E;dateMaj;9594
E28IMGE64E;immoFonctionId;9244
E28IMGE64E;immoGenreId;9313
E28IMGE64E;libelleFr;6525
E28IMGE64E;libelleUs;5185
E28IMGE64E;userMaj;8242
E28OPNO67E;contenu;5301
E28OPNO67E;dateMaj;6890
E28OPNO67E;exMillesime;7634
E28OPNO67E;noteFr;7698
E28OPNO67E;noteId;5401
E28OPNO67E;noteUs;5125
E28OPNO67E;numNote;6098
E28OPNO67E;numOrdre;9155
E28OPNO67E;numTechnique;7291
E28OPNO67E;objet;5744
E28OPNO67E;reference;5514
E28OPNO67E;serviceFr1;9262
E28OPNO67E;serviceFr2;9274
E28OPNO67E;serviceFr3;6109
E28OPNO67E;serviceUs1;7287
E28OPNO67E;serviceUs2;8584
E28OPNO67E;serviceUs3;7817
E28OPNO67E;signataire;8458
E28OPNO67E;userMaj;5792
E29CAPV44N;caisseAvProcesVerbalId;6560
E29CAPV44N;caisseAvProcesVerbalImputationId;7405
E29CAPV44N;imputation;9704
E29CMAR41N;caisseAvMandatId;5797
E29CMAR41N;chCode;7440
E29CMAR41N;dateAutorisation;9043
E29CMAR41N;exMillesime;6079
E29CMAR41N;id;6701
E29CMAR41N;nbreAutorisation;9386
E29CMAR41N;numeroMandat;6369
E29CMAR41N;userAutorisation;5203
E29IDMI24O;Col1_VIDE1;9059
E29IDMI24O;Col10_ENC_ORIGINE;8157
E29IDMI24O;Col11_ENC_IMPUTT;6392
E29IDMI24O;Col12_ENC_PIECE;5043
E29IDMI24O;Col13_ENC_MARCHE;7794
E29IDMI24O;Col14_ENC_EMI;5256
E29IDMI24O;Col15_ENC_REGLE;8314
E29IDMI24O;Col16_ENC_MDR;9567
E29IDMI24O;Col17_ENC_MDR_COMPTE;7214
E29IDMI24O;Col18_ENC_MDR_IMPUT;9366
E29IDMI24O;Col19_ENC_MDR_LIBELLE;8942
E29IDMI24O;Col2_ENC_CLASSIF;5059
E29IDMI24O;Col20_ENC_DATE;9123
E29IDMI24O;Col21_ENC_DATE_LIQ;8393
E29IDMI24O;Col22_ENC_FOURNIS;9331
E29IDMI24O;Col23_VIDE3;7774
E29IDMI24O;Col24_ENC_LIBELLE1;5835
E29IDMI24O;Col25_ENC_LIBELLE2;5228
E29IDMI24O;Col26_ENC_BP;9056
E29IDMI24O;Col27_ENC_LIBELLE3;5859
E29IDMI24O;Col28_ENC_DATE_FRN;6373
E29IDMI24O;Col29_ENC_NBREGL;9291
E29IDMI24O;Col3_ENC_CLE;9011
E29IDMI24O;Col30_ENC_PREC_NOMBRE;9756
E29IDMI24O;Col31_ENC_PREC_MONTANT;7678
E29IDMI24O;Col32_ENC_CODMIN;8898
E29IDMI24O;Col33_VIDE4;8912
E29IDMI24O;Col34_ENC_FACTURE;8698
E29IDMI24O;Col35_ENC_LIGNE_ENG;5460
E29IDMI24O;Col36_ENC_USER_ENG;7971
E29IDMI24O;Col37_ENC_LIGNE_LIQ;5547
E29IDMI24O;Col38_ENC_USER_LIQ;9370
E29IDMI24O;Col39_ENC_MONT_TAXE;6228
E29IDMI24O;Col4_VIDE2;7275
E29IDMI24O;Col40_ENC_NB_REGL;9154
E29IDMI24O;Col41_ENC_MTTAXE_ENG;8070
E29IDMI24O;Col5_ENC_PC;6685
E29IDMI24O;Col6_ENC_EMETTEUR;8382
E29IDMI24O;Col7_ENC_ETAB;7870
E29IDMI24O;Col8_ENC_VISA;5027
E29IDMI24O;Col9_ENC_IMPUTB;6996
E29IDMI24O;ligne;7840
E29ITOP00N;dateMaj;9343
E29ITOP00N;immoTypeOperationId;5839
E29ITOP00N;libelleFr;6970
E29ITOP00N;libelleUs;8371
E29ITOP00N;userMaj;9162
E29QUCH46E;activerTrimestre;5056
E29QUCH46E;chCode;5686
E29QUCH46E;dateMaj;7593
E29QUCH46E;dateSignature;8732
E29QUCH46E;exMillesime;6044
E29QUCH46E;numeroActe;7051
E29QUCH46E;quotaActifAD;9310
E29QUCH46E;quotaActifBIP;6960
E29QUCH46E;quotaActifBS;8913
E29QUCH46E;quotaActifBSTitre4;6172
E29QUCH46E;quotaChapitreId;8326
E29QUCH46E;signataire;9212
E29QUCH46E;trimestreId;8724
E29QUCH46E;userMaj;8463
E29QUCH46E;volumeAD;7975
E29QUCH46E;volumeBIP;6444
E29QUCH46E;volumeBS;6909
E29QUCH46E;volumeBSTitre4;5391
E29VIPR87T;arreteDate;8129
E29VIPR87T;arreteDateSignature;7706
E29VIPR87T;arreteNumero;8883
E29VIPR87T;arreteObjet;5337
E29VIPR87T;arreteSignataire;6528
E29VIPR87T;chapitreDest;6206
E29VIPR87T;chapitreSource;7193
E29VIPR87T;dateMaj;5408
E29VIPR87T;etatID;5541
E29VIPR87T;exMillesime;8994
E29VIPR87T;lettreDate;8158
E29VIPR87T;lettreNumero;8231
